t[yr],M_FUV,M_NUV,M_u,M_g,M_r
4.6917E9,14.414807,11.802165,8.2337143,6.6141543,5.8807242
4.6918E9,14.414842,11.802204,8.2337409,6.6141806,5.8807504
4.6919E9,14.414877,11.802244,8.2337675,6.6142069,5.8807766
4.692E9,14.414913,11.802284,8.233794,6.6142332,5.8808028
4.6921E9,14.414948,11.802323,8.2338206,6.6142595,5.880829
4.6922E9,14.414983,11.802363,8.2338471,6.6142859,5.8808552
4.6923E9,14.415019,11.802403,8.2338737,6.6143122,5.8808814
4.6924E9,14.415054,11.802442,8.2339003,6.6143385,5.8809076
4.6925E9,14.415089,11.802482,8.2339268,6.6143648,5.8809338
4.6926E9,14.415125,11.802522,8.2339534,6.6143911,5.88096
4.6927E9,14.41516,11.802561,8.2339799,6.6144175,5.8809862
4.6928E9,14.415195,11.802601,8.2340065,6.6144438,5.8810124
4.6929E9,14.41523,11.802641,8.2340331,6.6144701,5.8810386
4.693E9,14.415266,11.80268,8.2340596,6.6144964,5.8810648
4.6931E9,14.415301,11.80272,8.2340862,6.6145228,5.881091
4.6932E9,14.415336,11.80276,8.2341127,6.6145491,5.8811172
4.6933E9,14.415372,11.802799,8.2341393,6.6145754,5.8811434
4.6934E9,14.415407,11.802839,8.2341659,6.6146017,5.8811696
4.6935E9,14.415442,11.802879,8.2341924,6.614628,5.8811958
4.6936E9,14.415478,11.802918,8.234219,6.6146544,5.881222
4.6937E9,14.415513,11.802958,8.2342455,6.6146807,5.8812482
4.6938E9,14.415548,11.802998,8.2342721,6.614707,5.8812744
4.6939E9,14.415584,11.803038,8.2342987,6.6147333,5.8813006
4.694E9,14.415619,11.803077,8.2343252,6.6147596,5.8813268
4.6941E9,14.415654,11.803117,8.2343518,6.614786,5.881353
4.6942E9,14.41569,11.803157,8.2343783,6.6148123,5.8813792
4.6943E9,14.415725,11.803196,8.2344049,6.6148386,5.8814054
4.6944E9,14.41576,11.803236,8.2344315,6.6148649,5.8814316
4.6945E9,14.415796,11.803276,8.234458,6.6148912,5.8814578
4.6946E9,14.415831,11.803315,8.2344846,6.6149176,5.881484
4.6947E9,14.415866,11.803355,8.2345111,6.6149439,5.8815102
4.6948E9,14.415902,11.803395,8.2345377,6.6149702,5.8815364
4.6949E9,14.415937,11.803434,8.2345643,6.6149965,5.8815626
4.695E9,14.415972,11.803474,8.2345908,6.6150228,5.8815888
4.6951E9,14.416008,11.803514,8.2346174,6.6150492,5.881615
4.6952E9,14.416043,11.803553,8.2346439,6.6150755,5.8816412
4.6953E9,14.416078,11.803593,8.2346705,6.6151018,5.8816674
4.6954E9,14.416113,11.803633,8.2346971,6.6151281,5.8816936
4.6955E9,14.416149,11.803672,8.2347236,6.6151544,5.8817198
4.6956E9,14.416184,11.803712,8.2347502,6.6151808,5.881746
4.6957E9,14.416219,11.803752,8.2347767,6.6152071,5.8817722
4.6958E9,14.416255,11.803791,8.2348033,6.6152334,5.8817984
4.6959E9,14.41629,11.803831,8.2348299,6.6152597,5.8818246
4.696E9,14.416325,11.803871,8.2348564,6.615286,5.8818508
4.6961E9,14.416361,11.803911,8.234883,6.6153124,5.881877
4.6962E9,14.416396,11.80395,8.2349095,6.6153387,5.8819032
4.6963E9,14.416431,11.80399,8.2349361,6.615365,5.8819294
4.6964E9,14.416467,11.80403,8.2349627,6.6153913,5.8819556
4.6965E9,14.416502,11.804069,8.2349892,6.6154176,5.8819818
4.6966E9,14.416537,11.804109,8.2350158,6.615444,5.882008
4.6967E9,14.416573,11.804149,8.2350423,6.6154703,5.8820342
4.6968E9,14.416608,11.804188,8.2350689,6.6154966,5.8820604
4.6969E9,14.416643,11.804228,8.2350955,6.6155229,5.8820866
4.697E9,14.416679,11.804268,8.235122,6.6155492,5.8821128
4.6971E9,14.416714,11.804307,8.2351486,6.6155756,5.882139
4.6972E9,14.416749,11.804347,8.2351751,6.6156019,5.8821652
4.6973E9,14.416785,11.804387,8.2352017,6.6156282,5.8821914
4.6974E9,14.41682,11.804426,8.2352283,6.6156545,5.8822176
4.6975E9,14.416855,11.804466,8.2352548,6.6156808,5.8822438
4.6976E9,14.416891,11.804506,8.2352814,6.6157072,5.88227
4.6977E9,14.416926,11.804545,8.2353079,6.6157335,5.8822962
4.6978E9,14.416961,11.804585,8.2353345,6.6157598,5.8823224
4.6979E9,14.416997,11.804625,8.2353611,6.6157861,5.8823486
4.698E9,14.417032,11.804664,8.2353876,6.6158124,5.8823748
4.6981E9,14.417067,11.804704,8.2354142,6.6158388,5.882401
4.6982E9,14.417102,11.804744,8.2354407,6.6158651,5.8824272
4.6983E9,14.417138,11.804783,8.2354673,6.6158914,5.8824534
4.6984E9,14.417173,11.804823,8.2354939,6.6159177,5.8824796
4.6985E9,14.417208,11.804863,8.2355204,6.615944,5.8825058
4.6986E9,14.417244,11.804903,8.235547,6.6159704,5.882532
4.6987E9,14.417279,11.804942,8.2355735,6.6159967,5.8825582
4.6988E9,14.417314,11.804982,8.2356001,6.616023,5.8825844
4.6989E9,14.41735,11.805022,8.2356267,6.6160493,5.8826106
4.699E9,14.417385,11.805061,8.2356532,6.6160756,5.8826368
4.6991E9,14.41742,11.805101,8.2356798,6.616102,5.882663
4.6992E9,14.417456,11.805141,8.2357063,6.6161283,5.8826892
4.6993E9,14.417491,11.80518,8.2357329,6.6161546,5.8827154
4.6994E9,14.417526,11.80522,8.2357595,6.6161809,5.8827416
4.6995E9,14.417562,11.80526,8.235786,6.6162072,5.8827678
4.6996E9,14.417597,11.805299,8.2358126,6.6162336,5.882794
4.6997E9,14.417632,11.805339,8.2358391,6.6162599,5.8828202
4.6998E9,14.417668,11.805379,8.2358657,6.6162862,5.8828464
4.6999E9,14.417703,11.805418,8.2358923,6.6163125,5.8828726
4.7E9,14.417738,11.805458,8.2359188,6.6163388,5.8828988
4.7001E9,14.417774,11.805498,8.2359454,6.6163652,5.882925
4.7002E9,14.417809,11.805537,8.2359719,6.6163915,5.8829512
4.7003E9,14.417844,11.805577,8.2359985,6.6164178,5.8829774
4.7004E9,14.41788,11.805617,8.2360251,6.6164441,5.8830036
4.7005E9,14.417915,11.805656,8.2360516,6.6164704,5.8830298
4.7006E9,14.41795,11.805696,8.2360782,6.6164968,5.883056
4.7007E9,14.417985,11.805736,8.2361047,6.6165231,5.8830822
4.7008E9,14.418021,11.805775,8.2361313,6.6165494,5.8831084
4.7009E9,14.418056,11.805815,8.2361579,6.6165757,5.8831346
4.701E9,14.418091,11.805855,8.2361844,6.616602,5.8831608
4.7011E9,14.418127,11.805895,8.236211,6.6166284,5.883187
4.7012E9,14.418162,11.805934,8.2362375,6.6166547,5.8832132
4.7013E9,14.418197,11.805974,8.2362641,6.616681,5.8832394
4.7014E9,14.418233,11.806014,8.2362907,6.6167073,5.8832656
4.7015E9,14.418268,11.806053,8.2363172,6.6167336,5.8832918
4.7016E9,14.418303,11.806093,8.2363438,6.61676,5.883318
4.7017E9,14.418339,11.806133,8.2363703,6.6167863,5.8833442
4.7018E9,14.418374,11.806172,8.2363969,6.6168126,5.8833704
4.7019E9,14.418409,11.806212,8.2364235,6.6168389,5.8833966
4.702E9,14.418445,11.806252,8.23645,6.6168652,5.8834228
4.7021E9,14.41848,11.806291,8.2364766,6.6168916,5.883449
4.7022E9,14.418515,11.806331,8.2365031,6.6169179,5.8834752
4.7023E9,14.418551,11.806371,8.2365297,6.6169442,5.8835014
4.7024E9,14.418586,11.80641,8.2365563,6.6169705,5.8835276
4.7025E9,14.418621,11.80645,8.2365828,6.6169968,5.8835538
4.7026E9,14.418657,11.80649,8.2366094,6.6170232,5.88358
4.7027E9,14.418692,11.806529,8.2366359,6.6170495,5.8836062
4.7028E9,14.418727,11.806569,8.2366625,6.6170758,5.8836324
4.7029E9,14.418763,11.806609,8.2366891,6.6171021,5.8836586
4.703E9,14.418798,11.806648,8.2367156,6.6171284,5.8836848
4.7031E9,14.418833,11.806688,8.2367422,6.6171548,5.883711
4.7032E9,14.418868,11.806728,8.2367687,6.6171811,5.8837372
4.7033E9,14.418904,11.806768,8.2367953,6.6172074,5.8837634
4.7034E9,14.418939,11.806807,8.2368219,6.6172337,5.8837896
4.7035E9,14.418974,11.806847,8.2368484,6.61726,5.8838158
4.7036E9,14.41901,11.806887,8.236875,6.6172864,5.883842
4.7037E9,14.419045,11.806926,8.2369015,6.6173127,5.8838682
4.7038E9,14.41908,11.806966,8.2369281,6.617339,5.8838944
4.7039E9,14.419116,11.807006,8.2369547,6.6173653,5.8839206
4.704E9,14.419151,11.807045,8.2369812,6.6173916,5.8839468
4.7041E9,14.419186,11.807085,8.2370078,6.617418,5.883973
4.7042E9,14.419222,11.807125,8.2370343,6.6174443,5.8839992
4.7043E9,14.419257,11.807164,8.2370609,6.6174706,5.8840254
4.7044E9,14.419292,11.807204,8.2370875,6.6174969,5.8840516
4.7045E9,14.419328,11.807244,8.237114,6.6175232,5.8840778
4.7046E9,14.419363,11.807283,8.2371406,6.6175496,5.884104
4.7047E9,14.419398,11.807323,8.2371671,6.6175759,5.8841302
4.7048E9,14.419434,11.807363,8.2371937,6.6176022,5.8841564
4.7049E9,14.419469,11.807402,8.2372203,6.6176285,5.8841826
4.705E9,14.419504,11.807442,8.2372468,6.6176548,5.8842088
4.7051E9,14.41954,11.807482,8.2372734,6.6176812,5.884235
4.7052E9,14.419575,11.807521,8.2372999,6.6177075,5.8842612
4.7053E9,14.41961,11.807561,8.2373265,6.6177338,5.8842874
4.7054E9,14.419646,11.807601,8.2373531,6.6177601,5.8843136
4.7055E9,14.419681,11.80764,8.2373796,6.6177864,5.8843398
4.7056E9,14.419716,11.80768,8.2374062,6.6178128,5.884366
4.7057E9,14.419752,11.80772,8.2374327,6.6178391,5.8843922
4.7058E9,14.419787,11.80776,8.2374593,6.6178654,5.8844184
4.7059E9,14.419822,11.807799,8.2374859,6.6178917,5.8844446
4.706E9,14.419857,11.807839,8.2375124,6.617918,5.8844708
4.7061E9,14.419893,11.807879,8.237539,6.6179444,5.884497
4.7062E9,14.419928,11.807918,8.2375656,6.6179707,5.8845232
4.7063E9,14.419963,11.807958,8.2375921,6.617997,5.8845494
4.7064E9,14.419999,11.807998,8.2376187,6.6180233,5.8845756
4.7065E9,14.420034,11.808037,8.2376452,6.6180496,5.8846018
4.7066E9,14.420069,11.808077,8.2376718,6.618076,5.884628
4.7067E9,14.420105,11.808117,8.2376984,6.6181023,5.8846542
4.7068E9,14.42014,11.808156,8.2377249,6.6181286,5.8846804
4.7069E9,14.420175,11.808196,8.2377515,6.6181549,5.8847066
4.707E9,14.420211,11.808236,8.237778,6.6181812,5.8847328
4.7071E9,14.420246,11.808275,8.2378046,6.6182076,5.884759
4.7072E9,14.420281,11.808315,8.2378312,6.6182339,5.8847852
4.7073E9,14.420317,11.808355,8.2378577,6.6182602,5.8848114
4.7074E9,14.420352,11.808394,8.2378843,6.6182865,5.8848376
4.7075E9,14.420387,11.808434,8.2379108,6.6183128,5.8848638
4.7076E9,14.420423,11.808474,8.2379374,6.6183392,5.88489
4.7077E9,14.420458,11.808513,8.237964,6.6183655,5.8849162
4.7078E9,14.420493,11.808553,8.2379905,6.6183918,5.8849424
4.7079E9,14.420529,11.808593,8.2380171,6.6184181,5.8849686
4.708E9,14.420564,11.808632,8.2380436,6.6184444,5.8849948
4.7081E9,14.420599,11.808672,8.2380702,6.6184708,5.885021
4.7082E9,14.420635,11.808712,8.2380968,6.6184971,5.8850472
4.7083E9,14.42067,11.808752,8.2381233,6.6185234,5.8850734
4.7084E9,14.420705,11.808791,8.2381499,6.6185497,5.8850996
4.7085E9,14.42074,11.808831,8.2381764,6.618576,5.8851258
4.7086E9,14.420776,11.808871,8.238203,6.6186024,5.885152
4.7087E9,14.420811,11.80891,8.2382296,6.6186287,5.8851782
4.7088E9,14.420846,11.80895,8.2382561,6.618655,5.8852044
4.7089E9,14.420882,11.80899,8.2382827,6.6186813,5.8852306
4.709E9,14.420917,11.809029,8.2383092,6.6187076,5.8852568
4.7091E9,14.420952,11.809069,8.2383358,6.618734,5.885283
4.7092E9,14.420988,11.809109,8.2383624,6.6187603,5.8853092
4.7093E9,14.421023,11.809148,8.2383889,6.6187866,5.8853354
4.7094E9,14.421058,11.809188,8.2384155,6.6188129,5.8853616
4.7095E9,14.421094,11.809228,8.238442,6.6188392,5.8853878
4.7096E9,14.421129,11.809267,8.2384686,6.6188656,5.885414
4.7097E9,14.421164,11.809307,8.2384952,6.6188919,5.8854402
4.7098E9,14.4212,11.809347,8.2385217,6.6189182,5.8854664
4.7099E9,14.421235,11.809386,8.2385483,6.6189445,5.8854926
4.71E9,14.42127,11.809426,8.2385748,6.6189708,5.8855188
4.7101E9,14.421306,11.809466,8.2386014,6.6189972,5.885545
4.7102E9,14.421341,11.809505,8.238628,6.6190235,5.8855712
4.7103E9,14.421376,11.809545,8.2386545,6.6190498,5.8855974
4.7104E9,14.421412,11.809585,8.2386811,6.6190761,5.8856236
4.7105E9,14.421447,11.809624,8.2387076,6.6191024,5.8856498
4.7106E9,14.421482,11.809664,8.2387342,6.6191288,5.885676
4.7107E9,14.421518,11.809704,8.2387608,6.6191551,5.8857022
4.7108E9,14.421553,11.809744,8.2387873,6.6191814,5.8857284
4.7109E9,14.421588,11.809783,8.2388139,6.6192077,5.8857546
4.711E9,14.421623,11.809823,8.2388404,6.619234,5.8857808
4.7111E9,14.421659,11.809863,8.238867,6.6192604,5.8858071
4.7112E9,14.421694,11.809902,8.2388936,6.6192867,5.8858333
4.7113E9,14.421729,11.809942,8.2389201,6.619313,5.8858595
4.7114E9,14.421765,11.809982,8.2389467,6.6193393,5.8858857
4.7115E9,14.4218,11.810021,8.2389732,6.6193656,5.8859119
4.7116E9,14.421835,11.810061,8.2389998,6.619392,5.8859381
4.7117E9,14.421871,11.810101,8.2390264,6.6194183,5.8859643
4.7118E9,14.421906,11.81014,8.2390529,6.6194446,5.8859905
4.7119E9,14.421941,11.81018,8.2390795,6.6194709,5.8860167
4.712E9,14.421977,11.81022,8.239106,6.6194972,5.8860429
4.7121E9,14.422012,11.810259,8.2391326,6.6195236,5.8860691
4.7122E9,14.422047,11.810299,8.2391592,6.6195499,5.8860953
4.7123E9,14.422083,11.810339,8.2391857,6.6195762,5.8861215
4.7124E9,14.422118,11.810378,8.2392123,6.6196025,5.8861477
4.7125E9,14.422153,11.810418,8.2392388,6.6196288,5.8861739
4.7126E9,14.422189,11.810458,8.2392654,6.6196552,5.8862001
4.7127E9,14.422224,11.810497,8.239292,6.6196815,5.8862263
4.7128E9,14.422259,11.810537,8.2393185,6.6197078,5.8862525
4.7129E9,14.422295,11.810577,8.2393451,6.6197341,5.8862787
4.713E9,14.42233,11.810617,8.2393716,6.6197604,5.8863049
4.7131E9,14.422365,11.810656,8.2393982,6.6197868,5.8863311
4.7132E9,14.422401,11.810696,8.2394248,6.6198131,5.8863573
4.7133E9,14.422436,11.810736,8.2394513,6.6198394,5.8863835
4.7134E9,14.422471,11.810775,8.2394779,6.6198657,5.8864097
4.7135E9,14.422507,11.810815,8.2395044,6.619892,5.8864359
4.7136E9,14.422542,11.810855,8.239531,6.6199184,5.8864621
4.7137E9,14.422577,11.810894,8.2395576,6.6199447,5.8864883
4.7138E9,14.422612,11.810934,8.2395841,6.619971,5.8865145
4.7139E9,14.422648,11.810974,8.2396107,6.6199973,5.8865407
4.714E9,14.422683,11.811013,8.2396372,6.6200236,5.8865669
4.7141E9,14.422718,11.811053,8.2396638,6.62005,5.8865931
4.7142E9,14.422754,11.811093,8.2396904,6.6200763,5.8866193
4.7143E9,14.422789,11.811132,8.2397169,6.6201026,5.8866455
4.7144E9,14.422824,11.811172,8.2397435,6.6201289,5.8866717
4.7145E9,14.42286,11.811212,8.23977,6.6201552,5.8866979
4.7146E9,14.422895,11.811251,8.2397966,6.6201816,5.8867241
4.7147E9,14.42293,11.811291,8.2398232,6.6202079,5.8867503
4.7148E9,14.422966,11.811331,8.2398497,6.6202342,5.8867765
4.7149E9,14.423001,11.81137,8.2398763,6.6202605,5.8868027
4.715E9,14.423036,11.81141,8.2399028,6.6202868,5.8868289
4.7151E9,14.423072,11.81145,8.2399294,6.6203132,5.8868551
4.7152E9,14.423107,11.811489,8.239956,6.6203395,5.8868813
4.7153E9,14.423142,11.811529,8.2399825,6.6203658,5.8869075
4.7154E9,14.423178,11.811569,8.2400091,6.6203921,5.8869337
4.7155E9,14.423213,11.811609,8.2400356,6.6204184,5.8869599
4.7156E9,14.423248,11.811648,8.2400622,6.6204448,5.8869861
4.7157E9,14.423284,11.811688,8.2400888,6.6204711,5.8870123
4.7158E9,14.423319,11.811728,8.2401153,6.6204974,5.8870385
4.7159E9,14.423354,11.811767,8.2401419,6.6205237,5.8870647
4.716E9,14.42339,11.811807,8.2401684,6.62055,5.8870909
4.7161E9,14.423425,11.811847,8.240195,6.6205764,5.8871171
4.7162E9,14.42346,11.811886,8.2402216,6.6206027,5.8871433
4.7163E9,14.423495,11.811926,8.2402481,6.620629,5.8871695
4.7164E9,14.423531,11.811966,8.2402747,6.6206553,5.8871957
4.7165E9,14.423566,11.812005,8.2403012,6.6206816,5.8872219
4.7166E9,14.423601,11.812045,8.2403278,6.620708,5.8872481
4.7167E9,14.423637,11.812085,8.2403544,6.6207343,5.8872743
4.7168E9,14.423672,11.812124,8.2403809,6.6207606,5.8873005
4.7169E9,14.423707,11.812164,8.2404075,6.6207869,5.8873267
4.717E9,14.423743,11.812204,8.240434,6.6208132,5.8873529
4.7171E9,14.423778,11.812243,8.2404606,6.6208396,5.8873791
4.7172E9,14.423813,11.812283,8.2404872,6.6208659,5.8874053
4.7173E9,14.423849,11.812323,8.2405137,6.6208922,5.8874315
4.7174E9,14.423884,11.812362,8.2405403,6.6209185,5.8874577
4.7175E9,14.423919,11.812402,8.2405668,6.6209448,5.8874839
4.7176E9,14.423955,11.812442,8.2405934,6.6209712,5.8875101
4.7177E9,14.42399,11.812481,8.24062,6.6209975,5.8875363
4.7178E9,14.424025,11.812521,8.2406465,6.6210238,5.8875625
4.7179E9,14.424061,11.812561,8.2406731,6.6210501,5.8875887
4.718E9,14.424096,11.812601,8.2406996,6.6210765,5.8876149
4.7181E9,14.424131,11.81264,8.2407262,6.6211028,5.8876411
4.7182E9,14.424167,11.81268,8.2407528,6.6211291,5.8876673
4.7183E9,14.424202,11.81272,8.2407793,6.6211554,5.8876935
4.7184E9,14.424237,11.812759,8.2408059,6.6211817,5.8877197
4.7185E9,14.424273,11.812799,8.2408324,6.6212081,5.8877459
4.7186E9,14.424308,11.812839,8.240859,6.6212344,5.8877721
4.7187E9,14.424343,11.812878,8.2408856,6.6212607,5.8877983
4.7188E9,14.424378,11.812918,8.2409121,6.621287,5.8878245
4.7189E9,14.424414,11.812958,8.2409387,6.6213133,5.8878507
4.719E9,14.424449,11.812997,8.2409652,6.6213397,5.8878769
4.7191E9,14.424484,11.813037,8.2409918,6.621366,5.8879031
4.7192E9,14.42452,11.813077,8.2410184,6.6213923,5.8879293
4.7193E9,14.424555,11.813116,8.2410449,6.6214186,5.8879555
4.7194E9,14.42459,11.813156,8.2410715,6.6214449,5.8879817
4.7195E9,14.424626,11.813196,8.241098,6.6214713,5.8880079
4.7196E9,14.424661,11.813235,8.2411246,6.6214976,5.8880341
4.7197E9,14.424696,11.813275,8.2411512,6.6215239,5.8880603
4.7198E9,14.424732,11.813315,8.2411777,6.6215502,5.8880865
4.7199E9,14.424767,11.813354,8.2412043,6.6215765,5.8881127
4.72E9,14.424802,11.813394,8.2412308,6.6216029,5.8881389
4.7201E9,14.424838,11.813434,8.2412574,6.6216292,5.8881651
4.7202E9,14.424873,11.813474,8.241284,6.6216555,5.8881913
4.7203E9,14.424908,11.813513,8.2413105,6.6216818,5.8882175
4.7204E9,14.424944,11.813553,8.2413371,6.6217081,5.8882437
4.7205E9,14.424979,11.813593,8.2413636,6.6217345,5.8882699
4.7206E9,14.425014,11.813632,8.2413902,6.6217608,5.8882961
4.7207E9,14.42505,11.813672,8.2414168,6.6217871,5.8883223
4.7208E9,14.425085,11.813712,8.2414433,6.6218134,5.8883485
4.7209E9,14.42512,11.813751,8.2414699,6.6218397,5.8883747
4.721E9,14.425156,11.813791,8.2414964,6.6218661,5.8884009
4.7211E9,14.425191,11.813831,8.241523,6.6218924,5.8884271
4.7212E9,14.425226,11.81387,8.2415496,6.6219187,5.8884533
4.7213E9,14.425262,11.81391,8.2415761,6.621945,5.8884795
4.7214E9,14.425297,11.81395,8.2416027,6.6219713,5.8885057
4.7215E9,14.425332,11.813989,8.2416292,6.6219977,5.8885319
4.7216E9,14.425367,11.814029,8.2416558,6.622024,5.8885581
4.7217E9,14.425403,11.814069,8.2416824,6.6220503,5.8885843
4.7218E9,14.425438,11.814108,8.2417089,6.6220766,5.8886105
4.7219E9,14.425473,11.814148,8.2417355,6.6221029,5.8886367
4.722E9,14.425509,11.814188,8.241762,6.6221293,5.8886629
4.7221E9,14.425544,11.814227,8.2417886,6.6221556,5.8886891
4.7222E9,14.425579,11.814267,8.2418152,6.6221819,5.8887153
4.7223E9,14.425615,11.814307,8.2418417,6.6222082,5.8887415
4.7224E9,14.42565,11.814346,8.2418683,6.6222345,5.8887677
4.7225E9,14.425685,11.814386,8.2418948,6.6222609,5.8887939
4.7226E9,14.425721,11.814426,8.2419214,6.6222872,5.8888201
4.7227E9,14.425756,11.814466,8.241948,6.6223135,5.8888463
4.7228E9,14.425791,11.814505,8.2419745,6.6223398,5.8888725
4.7229E9,14.425827,11.814545,8.2420011,6.6223661,5.8888987
4.723E9,14.425862,11.814585,8.2420276,6.6223925,5.8889249
4.7231E9,14.425897,11.814624,8.2420542,6.6224188,5.8889511
4.7232E9,14.425933,11.814664,8.2420808,6.6224451,5.8889773
4.7233E9,14.425968,11.814704,8.2421073,6.6224714,5.8890035
4.7234E9,14.426003,11.814743,8.2421339,6.6224977,5.8890297
4.7235E9,14.426039,11.814783,8.2421604,6.6225241,5.8890559
4.7236E9,14.426074,11.814823,8.242187,6.6225504,5.8890821
4.7237E9,14.426109,11.814862,8.2422136,6.6225767,5.8891083
4.7238E9,14.426145,11.814902,8.2422401,6.622603,5.8891345
4.7239E9,14.42618,11.814942,8.2422667,6.6226293,5.8891607
4.724E9,14.426215,11.814981,8.2422932,6.6226557,5.8891869
4.7241E9,14.42625,11.815021,8.2423198,6.622682,5.8892131
4.7242E9,14.426286,11.815061,8.2423464,6.6227083,5.8892393
4.7243E9,14.426321,11.8151,8.2423729,6.6227346,5.8892655
4.7244E9,14.426356,11.81514,8.2423995,6.6227609,5.8892917
4.7245E9,14.426392,11.81518,8.242426,6.6227873,5.8893179
4.7246E9,14.426427,11.815219,8.2424526,6.6228136,5.8893441
4.7247E9,14.426462,11.815259,8.2424792,6.6228399,5.8893703
4.7248E9,14.426498,11.815299,8.2425057,6.6228662,5.8893965
4.7249E9,14.426533,11.815338,8.2425323,6.6228925,5.8894227
4.725E9,14.426568,11.815378,8.2425588,6.6229189,5.8894489
4.7251E9,14.426604,11.815418,8.2425854,6.6229452,5.8894751
4.7252E9,14.426639,11.815458,8.242612,6.6229715,5.8895013
4.7253E9,14.426674,11.815497,8.2426385,6.6229978,5.8895275
4.7254E9,14.42671,11.815537,8.2426651,6.6230241,5.8895537
4.7255E9,14.426745,11.815577,8.2426916,6.6230505,5.8895799
4.7256E9,14.42678,11.815616,8.2427182,6.6230768,5.8896061
4.7257E9,14.426816,11.815656,8.2427448,6.6231031,5.8896323
4.7258E9,14.426851,11.815696,8.2427713,6.6231294,5.8896585
4.7259E9,14.426886,11.815735,8.2427979,6.6231557,5.8896847
4.726E9,14.426922,11.815775,8.2428244,6.6231821,5.8897109
4.7261E9,14.426957,11.815815,8.242851,6.6232084,5.8897371
4.7262E9,14.426992,11.815854,8.2428776,6.6232347,5.8897633
4.7263E9,14.427028,11.815894,8.2429041,6.623261,5.8897895
4.7264E9,14.427063,11.815934,8.2429307,6.6232873,5.8898157
4.7265E9,14.427098,11.815973,8.2429572,6.6233137,5.8898419
4.7266E9,14.427133,11.816013,8.2429838,6.62334,5.8898681
4.7267E9,14.427169,11.816053,8.2430104,6.6233663,5.8898943
4.7268E9,14.427204,11.816092,8.2430369,6.6233926,5.8899205
4.7269E9,14.427239,11.816132,8.2430635,6.6234189,5.8899467
4.727E9,14.427275,11.816172,8.24309,6.6234453,5.8899729
4.7271E9,14.42731,11.816211,8.2431166,6.6234716,5.8899991
4.7272E9,14.427345,11.816251,8.2431432,6.6234979,5.8900253
4.7273E9,14.427381,11.816291,8.2431697,6.6235242,5.8900515
4.7274E9,14.427416,11.816331,8.2431963,6.6235505,5.8900777
4.7275E9,14.427451,11.81637,8.2432228,6.6235769,5.8901039
4.7276E9,14.427487,11.81641,8.2432494,6.6236032,5.8901301
4.7277E9,14.427522,11.81645,8.243276,6.6236295,5.8901563
4.7278E9,14.427557,11.816489,8.2433025,6.6236558,5.8901825
4.7279E9,14.427593,11.816529,8.2433291,6.6236821,5.8902087
4.728E9,14.427628,11.816569,8.2433556,6.6237085,5.8902349
4.7281E9,14.427663,11.816608,8.2433822,6.6237348,5.8902611
4.7282E9,14.427699,11.816648,8.2434088,6.6237611,5.8902873
4.7283E9,14.427734,11.816688,8.2434353,6.6237874,5.8903135
4.7284E9,14.427769,11.816727,8.2434619,6.6238137,5.8903397
4.7285E9,14.427805,11.816767,8.2434884,6.6238401,5.8903659
