 # NUV-r g-r t[Myr]
 -0.414884567     -0.124673843              59
 -0.414426327     -0.124602795              59
 -0.413968086     -0.124532223              59
 -0.413511276     -0.124461174              59
 -0.413054943     -0.124391079              59
 -0.412598133     -0.124320507              59
 -0.412143230     -0.124250412              60
 -0.411688328     -0.124180317              60
 -0.411233425     -0.124109745              60
 -0.410779953     -0.124040604              60
 -0.410326481     -0.123970032              60
 -0.409873009     -0.123899937              60
 -0.409421444     -0.123830318              60
 -0.408969402     -0.123760700              60
 -0.408518314     -0.123691559              60
 -0.408067703     -0.123621941              60
 -0.407617569     -0.123552799              61
 -0.407168388     -0.123483658              61
 -0.406719208     -0.123414993              61
 -0.406271458     -0.123346329              61
 -0.405822754     -0.123276711              61
 -0.405375957     -0.123208523              61
 -0.404929161     -0.123139381              61
 -0.404482365     -0.123070717              61
 -0.404037476     -0.123002529              61
 -0.403592110     -0.122933388              61
 -0.403147697     -0.122865677              62
 -0.402703285     -0.122797489              62
 -0.402259827     -0.122729301              62
 -0.401816845     -0.122660637              62
 -0.401374340     -0.122593403              62
 -0.400932312     -0.122525692              62
 -0.400491238     -0.122458458              62
 -0.400049686     -0.122390270              62
 -0.399610043     -0.122323036              62
 -0.399169922     -0.122255325              62
 -0.398730278     -0.122188568              63
 -0.398292065     -0.122121811              63
 -0.397852898     -0.122054100              63
 -0.397416115     -0.121987343              63
 -0.396977901     -0.121920109              63
 -0.396542072     -0.121854305              63
 -0.396105766     -0.121787548              63
 -0.395669937     -0.121720791              63
 -0.395234585     -0.121654034              63
 -0.394800663     -0.121588230              63
 -0.394365788     -0.121520996              64
 -0.393932819     -0.121455193              64
 -0.393499851     -0.121388912              64
 -0.393067837     -0.121323586              64
 -0.392636776     -0.121258259              64
 -0.392205715     -0.121192455              64
 -0.391776085     -0.121127605              64
 -0.391346931     -0.121063232              64
 -0.390918732     -0.120998383              64
 -0.390491486     -0.120934486              64
 -0.390065193     -0.120870590              65
 -0.389639378     -0.120807648              65
 -0.389214993     -0.120744228              65
 -0.388790607     -0.120681286              65
 -0.388368130     -0.120619297              65
 -0.387945175     -0.120556831              65
 -0.387522697     -0.120493889              65
 -0.387101650     -0.120432377              65
 -0.386681557     -0.120370388              65
 -0.386262894     -0.120309830              65
 -0.385843754     -0.120248318              66
 -0.385426521     -0.120187283              66
 -0.385009289     -0.120127201              66
 -0.384592533     -0.120067120              66
 -0.384176731     -0.120006561              66
 -0.383762836     -0.119946957              66
 -0.383347988     -0.119886875              66
 -0.382935047     -0.119828224              66
 -0.382522106     -0.119769096              66
 -0.382110596     -0.119710922              66
 -0.381699085     -0.119651318              67
